	PREDATOR	PREY
1	ABRAMIS_BRAMA	MARENZELLERIA_SP
2	ABRAMIS_BRAMA	OLIGOCHAETA
3	ABRAMIS_BRAMA	CHIRONOMIDAE
4	ABRAMIS_BRAMA	CYCLOPS_SP
5	ABRAMIS_BRAMA	BOSMINA_LONGIROSTRIS
6	ABRAMIS_BRAMA	ACARTIA_SPP
7	ABRAMIS_BRAMA	BOSMINA_SPP
8	ABRAMIS_BRAMA	DETRITUS
9	ABRAMIS_BRAMA	EURYTEMORA_AFFINIS
10	ABRAMIS_BRAMA	KERATELLA_SP
11	ABRAMIS_BRAMA	MARENZELLERIA_SP
12	ABRAMIS_BRAMA	MYSIS_SPP
13	ABRAMIS_BRAMA	PODON_SP
14	ABRAMIS_BRAMA	PSEUDOCALANUS_SPP
15	ABRAMIS_BRAMA	SYNCHAETA_SPP
16	ABRAMIS_BRAMA	TEMORA_LONGICORNIS
17	ACARTIA_SPP	SYNCHAETA_SP
18	ACARTIA_SPP	ROTIFERA_INDET
19	ACARTIA_SPP	BACTERIA
20	ACARTIA_SPP	DIATOM
21	ACARTIA_SPP	MIXOTROPH_FLAGELLATE
22	ACARTIA_SPP	AUTOTHROPH_FLAGELLATE
23	ACARTIA_SPP	PROTOZOOPLANKTON
24	ACARTIA_SPP	PHYTOPLANKTON
25	ALBURNUS_ALBURNUS	DIPTERA
26	ALBURNUS_ALBURNUS	DETRITUS
27	ALBURNUS_ALBURNUS	CHIRONOMIDAE
28	ALBURNUS_ALBURNUS	CLADOCERA
29	ALBURNUS_ALBURNUS	COPEPODA
30	ALCA_TORDA	CLUPEA_HARENGUS
31	ALCA_TORDA	GASTEROSTEUS_ACULEATUS
32	ALCA_TORDA	SPRATTUS_SPRATTUS
33	ALCA_TORDA	AMMODYTES_TOBIANUS
34	AMMODYTES_TOBIANUS	CYCLOPS_SP
35	AMMODYTES_TOBIANUS	POLYCHAETA
36	AMMODYTES_TOBIANUS	JAERA_ALBIFRONS
37	AMMODYTES_TOBIANUS	GAMMARUS
38	AMMODYTES_TOBIANUS	PYGOSPIO_ELEGANS
39	AMMODYTES_TOBIANUS	MYTILUS_EDULIS
40	AMMODYTES_TOBIANUS	ECROBIA_VENTROSA
41	AMMODYTES_TOBIANUS	DIPTERA
42	AMMODYTES_TOBIANUS	BOSMINA_SPP
43	AMMODYTES_TOBIANUS	CALANOIDA
44	AMMODYTES_TOBIANUS	CERCOPAGIS_PENGOI
45	AMMODYTES_TOBIANUS	CHIRONOMIDAE
46	AMMODYTES_TOBIANUS	CYCLOPOIDA
47	AMMODYTES_TOBIANUS	EVADNE_SP
48	AMMODYTES_TOBIANUS	HARPACTICOIDA
49	AMMODYTES_TOBIANUS	OSTRACODA
50	AMMODYTES_TOBIANUS	PODON_SP
51	AMMODYTES_TOBIANUS	THEODOXUS_FLUVIATILIS
52	AMMODYTES_TOBIANUS	BATHYPOREIA_PILOSA
53	AMMODYTES_TOBIANUS	GAMMARUS_SPP
54	AMMODYTES_TOBIANUS	HYDRACHNIDAE
55	AMMODYTES_TOBIANUS	HYDROBIA_SPP
56	AMMODYTES_TOBIANUS	IDOTEA_SPP
57	AMMODYTES_TOBIANUS	LIMECOLA_BALTHICA
58	AMMODYTES_TOBIANUS	CRANGON_CRANGON
59	AMMODYTES_TOBIANUS	NEOMYSIS_INTEGER
60	AMMODYTES_TOBIANUS	PHYTOPLANKTON
61	AMMODYTES_TOBIANUS	HEDISTE_DIVERSICOLOR
62	AMMODYTES_TOBIANUS	OLIGOCHAETA
63	AMMODYTES_TOBIANUS	RADIX_BALTHICA
64	AMMODYTES_TOBIANUS	AMPHIPODA
65	AMMODYTES_TOBIANUS	BOCCARDIA_SPP
66	AMMODYTES_TOBIANUS	CLADOCERA
67	AMMODYTES_TOBIANUS	COPEPODA
68	AMMODYTES_TOBIANUS	GASTROPODA
69	AMMODYTES_TOBIANUS	INSECTA
70	AMMODYTES_TOBIANUS	MYSIDAE
71	AMMODYTES_TOBIANUS	PISCES
72	AMPHARETE_SP	DETRITUS
73	AMPHIBALANUS_IMPROVISUS	DETRITUS
74	AMPHIBALANUS_IMPROVISUS	MICROALGAE
75	AMPHIBALANUS_IMPROVISUS	PHYTOPLANKTON
76	ARDEA_CINEREA	NEOGOBIUS_MELANOSTOMUS
77	AURELIA_AURITA	ACARTIA_SPP
78	AURELIA_AURITA	BOSMINA_SPP
79	AURELIA_AURITA	CENTROPAGES_HAMATUS
80	AURELIA_AURITA	EURYTEMORA_AFFINIS
81	AURELIA_AURITA	EVADNE_NORDMANNI
82	AURELIA_AURITA	LIMNOCALANUS_MACRURUS
83	AURELIA_AURITA	OITHONA_SIMILIS
84	AURELIA_AURITA	PHYTOPLANKTON
85	AURELIA_AURITA	PODON_SP
86	AURELIA_AURITA	PSEUDOCALANUS_SPP
87	AURELIA_AURITA	SYNCHAETA_SPP
88	AURELIA_AURITA	TEMORA_LONGICORNIS
89	AURELIA_AURITA	KERATELLA_SP
90	BACTERIA	DISSOLVED_ORGANIC_MATTER
91	BATHYPOREIA_PILOSA	DETRITUS
92	BATHYPOREIA_PILOSA	MICROALGAE
93	BATHYPOREIA_PILOSA	PHYTOPLANKTON
94	BELONE_BELONE	DIPTERA
95	BELONE_BELONE	CALANOIDA
96	BELONE_BELONE	CHIRONOMIDAE
97	BELONE_BELONE	CLADOCERA
98	BELONE_BELONE	COPEPODA
99	BELONE_BELONE	HARPACTICOIDA
100	BELONE_BELONE	INSECTA
101	BELONE_BELONE	PISCES
102	BITHYNIA_TENTACULATA	DETRITUS
103	BITHYNIA_TENTACULATA	MICROALGAE
104	BITHYNIA_TENTACULATA	PHYTOPLANKTON
105	BOCCARDIA_SPP	DETRITUS
106	BOCCARDIA_SPP	MICROALGAE
107	BOCCARDIA_SPP	PHYTOPLANKTON
108	BOSMINA_SPP	BACTERIA
109	BOSMINA_SPP	PHYTOPLANKTON
110	BYLGIDES_SARSI	CYCLOPS_SP
111	BYLGIDES_SARSI	DIPTERA
112	BYLGIDES_SARSI	DETRITUS
113	BYLGIDES_SARSI	MONOPOREIA_AFFINIS
114	BYLGIDES_SARSI	PONTOPOREIA_FEMORATA
115	BYLGIDES_SARSI	MONOPOREIA_AFFINIS
116	BYLGIDES_SARSI	OLIGOCHAETA
117	BYLGIDES_SARSI	LIMECOLA_BALTHICA
118	BYLGIDES_SARSI	PONTOPOREIA_FEMORATA
119	BYLGIDES_SARSI	MEIOFAUNA
120	BYLGIDES_SARSI	ROTATORIA
121	BYLGIDES_SARSI	NEMATODA
122	BYLGIDES_SARSI	KINORYNCHA
123	BYLGIDES_SARSI	BYLGIDES_SARSI
124	BYLGIDES_SARSI	CRUSTACEA
125	BYLGIDES_SARSI	CLADOCERA
126	BYLGIDES_SARSI	BOSMINA_SPP
127	BYLGIDES_SARSI	COPEPODA
128	BYLGIDES_SARSI	CALANOIDA
129	BYLGIDES_SARSI	EURYTEMORA
130	BYLGIDES_SARSI	TEMORA
131	BYLGIDES_SARSI	PSEUDOCALANUS
132	BYLGIDES_SARSI	LIMNOCALANUS
133	BYLGIDES_SARSI	ACARTIA_SPP
134	BYLGIDES_SARSI	CYCLOPOIDA
135	BYLGIDES_SARSI	HARPACTICOIDA
136	BYLGIDES_SARSI	ECTINOSOMA
137	BYLGIDES_SARSI	OSTRACODA
138	BYLGIDES_SARSI	MYSIDAE
139	BYLGIDES_SARSI	CHIRONOMIDAE
140	BYLGIDES_SARSI	RADIOSPERMA
141	CALANOIDA	SYNCHAETA_SP
142	CALANOIDA	CYCLOPS_SP
143	CALANOIDA	PHYTOPLANKTON
144	CALANOIDA	CYCLOPOIDA
145	CALLIOPIUS_LAEVIUSCULUS	DETRITUS
146	CALLIOPIUS_LAEVIUSCULUS	MACROALGAE
147	CALLIOPIUS_LAEVIUSCULUS	MICROALGAE
148	CALLIOPIUS_LAEVIUSCULUS	PHYTOPLANKTON
149	CAPITELLA_CAPITATA	PHYTOPLANKTON
150	CAPITELLA_CAPITATA	DETRITUS
151	CENTROPAGES_HAMATUS	PHYTOPLANKTON
152	CEPPHUS_GRYLLE	GASTROPODA
153	CEPPHUS_GRYLLE	AMPHIPODA
154	CEPPHUS_GRYLLE	POLYCHAETA
155	CEPPHUS_GRYLLE	NEREIS_SPP
156	CEPPHUS_GRYLLE	AGONUS_CATAPHRACTUS
157	CEPPHUS_GRYLLE	GADUS_MORHUA
158	CEPPHUS_GRYLLE	GOBIUS_SP
159	CEPPHUS_GRYLLE	ZOARCES_VIVIPARUS
160	CEPPHUS_GRYLLE	SPRATTUS_SPRATTUS
161	CEPPHUS_GRYLLE	AMMODYTES_SPP
162	CERASTODERMA_EDULE	DETRITUS
163	CERASTODERMA_GLAUCUM	DETRITUS
164	CERASTODERMA_GLAUCUM	MICROALGAE
165	CERASTODERMA_GLAUCUM	PHYTOPLANKTON
166	CERATOPOGONIDAE	DIPTERA
167	CERATOPOGONIDAE	CHIRONOMIDAE
168	CERATOPOGONIDAE	TRICHOPTERA
169	CERATOPOGONIDAE	NEMATODA
170	CERATOPOGONIDAE	KERATELLA_SP
171	CERATOPOGONIDAE	CERATOPOGONIDAE
172	CERATOPOGONIDAE	DETRITUS
173	CERATOPOGONIDAE	MICROALGAE
174	CERCOPAGIS_PENGOI	PHYTOPLANKTON
175	CERCOPAGIS_PENGOI	BOSMINA_SPP
176	CERCOPAGIS_PENGOI	CALANOIDA
177	CERCOPAGIS_PENGOI	EVADNE_SP
178	CERCOPAGIS_PENGOI	PODON_SP
179	CHIRONOMIDAE	BACTERIA
180	CHIRONOMIDAE	DETRITUS
181	CHIRONOMIDAE	MICROALGAE
182	CHIRONOMIDAE	MACROALGAE
183	CHIRONOMIDAE	PHYTOPLANKTON
184	CHIRONOMIDAE	OLIGOCHAETA
185	CLANGULA_HYEMALIS	PRIAPULUS_CAUDATUS
186	CLANGULA_HYEMALIS	ECROBIA_VENTROSA
187	CLANGULA_HYEMALIS	GOBIIDAE
188	CLANGULA_HYEMALIS	FISH_EGG
189	CLANGULA_HYEMALIS	PLATICHTHYS_FLESUS
190	CLANGULA_HYEMALIS	GASTEROSTEUS_ACULEATUS
191	CLANGULA_HYEMALIS	ZOARCES_VIVIPARUS
192	CLANGULA_HYEMALIS	AMMODYTIDAE
193	CLANGULA_HYEMALIS	HYPEROPLUS_LANCEOLATUS
194	CLANGULA_HYEMALIS	AMMODYTES_TOBIANUS
195	CLANGULA_HYEMALIS	MESIDOTHEA_ENTOMON
196	CLANGULA_HYEMALIS	CRANGON_CRANGON
197	CLANGULA_HYEMALIS	PALAEMON_ADSPERSUS
198	CLANGULA_HYEMALIS	MYSIS_SPP
199	CLANGULA_HYEMALIS	MYSIS_MIXTA
200	CLANGULA_HYEMALIS	GAMMARUS_SALINUS
201	CLANGULA_HYEMALIS	GAMMARUS_SPP
202	CLANGULA_HYEMALIS	BALANUS_IMPROVISUS
203	CLANGULA_HYEMALIS	LAMELLIDORIS_MURICATA
204	CLANGULA_HYEMALIS	VALVATA_PISCINALIS
205	CLANGULA_HYEMALIS	THEODOXUS_FLUVIATILIS
206	CLANGULA_HYEMALIS	HYDROBIA_VENTROSA
207	CLANGULA_HYEMALIS	HYDROBIA_SPP
208	CLANGULA_HYEMALIS	GASTROPODA
209	CLANGULA_HYEMALIS	LIMECOLA_BALTHICA
210	CLANGULA_HYEMALIS	CARDIUM_GLAUCUM
211	CLANGULA_HYEMALIS	MYTILUS_EDULIS
212	CLANGULA_HYEMALIS	MYA_ARENARIA
213	CLANGULA_HYEMALIS	BIVALVIA
214	CLANGULA_HYEMALIS	HALICRYPTUS_SPINULOSUS
215	CLANGULA_HYEMALIS	PRIAPULIDAE
216	CLANGULA_HYEMALIS	TEREBELLIDES_STROEMI
217	CLANGULA_HYEMALIS	HEDISTE_DIVERSICOLOR
218	CLANGULA_HYEMALIS	POLYCHAETA
219	CLANGULA_HYEMALIS	MACROALGAE
220	CLANGULA_HYEMALIS	LYMNAEA_OVATA
221	CLUPEA_HARENGUS	EUBOSMINA_MARITIMA
222	CLUPEA_HARENGUS	CYCLOPS_SP
223	CLUPEA_HARENGUS	DIPTERA
224	CLUPEA_HARENGUS	PLEOPLSIS_POLYPHEIMOIDES
225	CLUPEA_HARENGUS	DIATOM
226	CLUPEA_HARENGUS	PROTOZOOPLANKTON
227	CLUPEA_HARENGUS	HETEROTROPH_FLAGELLATE
228	CLUPEA_HARENGUS	BATHYPOREIA_PILOSA
229	CLUPEA_HARENGUS	BOSMINA_COREGONI
230	CLUPEA_HARENGUS	BOSMINA_SPP
231	CLUPEA_HARENGUS	CALANOIDA
232	CLUPEA_HARENGUS	CALLIOPIUS_LAEVIUSCULUS
233	CLUPEA_HARENGUS	CERCOPAGIS_PENGOI
234	CLUPEA_HARENGUS	CHIRONOMIDAE
235	CLUPEA_HARENGUS	COROPHIUM_VOLUTATOR
236	CLUPEA_HARENGUS	CRANGON_CRANGON
237	CLUPEA_HARENGUS	GAMMARUS_SPP
238	CLUPEA_HARENGUS	IDOTEA_BALTHICA
239	CLUPEA_HARENGUS	IDOTEA_CHELIPES
240	CLUPEA_HARENGUS	MYSIS_MIXTA
241	CLUPEA_HARENGUS	NEOMYSIS_INTEGER
242	CLUPEA_HARENGUS	PALAEMON_ADSPERSUS
243	CLUPEA_HARENGUS	PODON_SP
244	CLUPEA_HARENGUS	PRAUNUS_FLEXUOSUS
245	CLUPEA_HARENGUS	PRAUNUS_INERMIS
246	CLUPEA_HARENGUS	CYCLOPOIDA
247	CLUPEA_HARENGUS	HARPACTICOIDA
248	CLUPEA_HARENGUS	IDOTEA_GRANULOSA
249	CLUPEA_HARENGUS	OSTRACODA
250	CLUPEA_HARENGUS	AMPHIBALANUS_IMPROVISUS
251	CLUPEA_HARENGUS	EVADNE_NORDMANNI
252	CLUPEA_HARENGUS	EVADNE_SP
253	CLUPEA_HARENGUS	LIMECOLA_BALTHICA
254	CLUPEA_HARENGUS	AMMODYTES_TOBIANUS
255	CLUPEA_HARENGUS	CLUPEA_HARENGUS
256	CLUPEA_HARENGUS	PHYTOPLANKTON
257	CLUPEA_HARENGUS	ACARTIA_SPP
258	CLUPEA_HARENGUS	CENTROPAGES_HAMATUS
259	CLUPEA_HARENGUS	EURYTEMORA_AFFINIS
260	CLUPEA_HARENGUS	MYSIS_SPP
261	CLUPEA_HARENGUS	PODON_SP
262	CLUPEA_HARENGUS	PSEUDOCALANUS_SPP
263	CLUPEA_HARENGUS	TEMORA_LONGICORNIS
264	CLUPEA_HARENGUS	GOBIUS_NIGER
265	CLUPEA_HARENGUS	GADUS_MORHUA_LARVAE
266	CLUPEA_HARENGUS	LIMNOCALANUS_MACRURUS
267	CLUPEA_HARENGUS	MONOPOREIA_AFFINIS
268	CLUPEA_HARENGUS	OITHONA_SIMILIS
269	CLUPEA_HARENGUS	PONTOPOREIA_FEMORATA
270	COREGONUS_ALBULA	BOSMINA_SPP
271	COREGONUS_LAVARETUS	ACARTIA_SPP
272	COREGONUS_LAVARETUS	BOSMINA_SPP
273	COREGONUS_LAVARETUS	CENTROPAGES_HAMATUS
274	COREGONUS_LAVARETUS	COREGONUS_LAVARETUS
275	COREGONUS_LAVARETUS	DETRITUS
276	COREGONUS_LAVARETUS	EURYTEMORA_AFFINIS
277	COREGONUS_LAVARETUS	MYSIS_SPP
278	COREGONUS_LAVARETUS	MYTILUS_EDULIS
279	COREGONUS_LAVARETUS	PHYTOPLANKTON
280	COREGONUS_LAVARETUS	PLEOPLSIS_POLYPHEIMOIDES
281	COREGONUS_LAVARETUS	PODON_SP
282	COREGONUS_LAVARETUS	PSEUDOCALANUS_SPP
283	COREGONUS_LAVARETUS	SYNCHAETA_SPP
284	COREGONUS_LAVARETUS	TEMORA_LONGICORNIS
285	COREGONUS_SPP	DIPTERA
286	COREGONUS_SPP	CALANOIDA
287	COREGONUS_SPP	CHIRONOMIDAE
288	COREGONUS_SPP	GAMMARUS_SPP
289	COREGONUS_SPP	HYDRACHNIDAE
290	COREGONUS_SPP	IDOTEA_CHELIPES
291	COREGONUS_SPP	MYTILUS_EDULIS
292	COROPHIUM_VOLUTATOR	DETRITUS
293	COROPHIUM_VOLUTATOR	MICROALGAE
294	COROPHIUM_VOLUTATOR	PHYTOPLANKTON
295	COTTUS_GOBIO	DIPTERA
296	COTTUS_GOBIO	AMPHIPODA
297	COTTUS_GOBIO	CHIRONOMIDAE
298	COTTUS_GOBIO	COTTUS_GOBIO
299	COTTUS_GOBIO	EPHEMEROPTERA
300	COTTUS_GOBIO	GAMMARUS_SPP
301	COTTUS_GOBIO	IDOTEA_SPP
302	COTTUS_GOBIO	PISCES
303	COTTUS_GOBIO	POLYCHAETA
304	COTTUS_GOBIO	PUNGITIUS_PUNGITIUS
305	COTTUS_GOBIO	TRICHOPTERA
306	CRANGON_CRANGON	STREBLOSPIO_SHRUBSOLII
307	CRANGON_CRANGON	ECROBIA_VENTROSA
308	CRANGON_CRANGON	DIPTERA
309	CRANGON_CRANGON	BATHYPOREIA_PILOSA
310	CRANGON_CRANGON	CHIRONOMIDAE
311	CRANGON_CRANGON	CRANGON_CRANGON
312	CRANGON_CRANGON	HYDROBIA_SPP
313	CRANGON_CRANGON	LIMECOLA_BALTHICA
314	CRANGON_CRANGON	OSTRACODA
315	CRANGON_CRANGON	COROPHIUM_VOLUTATOR
316	CRANGON_CRANGON	MYTILUS_EDULIS
317	CRANGON_CRANGON	NEOMYSIS_INTEGER
318	CRANGON_CRANGON	CERASTODERMA_GLAUCUM
319	CRANGON_CRANGON	HEDISTE_DIVERSICOLOR
320	CRANGON_CRANGON	OLIGOCHAETA
321	CRANGON_CRANGON	PYGOSPIO_ELEGANS
322	CRANGON_CRANGON	AMPHIPODA
323	CRANGON_CRANGON	BOCCARDIA_SPP
324	CRANGON_CRANGON	COPEPODA
325	CRANGON_CRANGON	COROPHIUM_SPP
326	CRANGON_CRANGON	CRUSTACEA
327	CRANGON_CRANGON	INSECTA
328	CRANGON_CRANGON	MYSIDAE
329	CRANGON_CRANGON	MYTILUS_SPP
330	CRANGON_CRANGON	NEMATODA
331	CRANGON_CRANGON	PISCES
332	CRANGON_CRANGON	TIPULIDAE
333	CYANOPHTHALMA_OBSCURA	DIPTERA
334	CYANOPHTHALMA_OBSCURA	BATHYPOREIA_PILOSA
335	CYANOPHTHALMA_OBSCURA	CHIRONOMIDAE
336	CYANOPHTHALMA_OBSCURA	HEDISTE_DIVERSICOLOR
337	CYANOPHTHALMA_OBSCURA	OLIGOCHAETA
338	CYANOPHTHALMA_OBSCURA	PYGOSPIO_ELEGANS
339	CYANOPHTHALMA_OBSCURA	POLYCHAETA
340	CYANOPHTHALMA_OBSCURA	BOCCARDIA_SPP
341	CYANOPHTHALMA_OBSCURA	AMPHIPODA
342	CYANOPHTHALMA_OBSCURA	PROTOZOA
343	CYANOPHTHALMA_OBSCURA	NEMATODA
344	CYANOPHTHALMA_OBSCURA	CERATOPOGONIDAE
345	CYANOPHTHALMA_OBSCURA	TURBELLARIA
346	CYCLOPOIDA	CALANOIDA
347	CYCLOPOIDA	DETRITUS
348	CYCLOPOIDA	MICROALGAE
349	CYCLOPS_SP	DETRITUS
350	CYCLOPS_SP	MICROALGAE
351	CYCLOPS_SP	HETEROTROPH_FLAGELLATE
352	CYCLOPS_SP	MIXOTROPH_FLAGELLATE
353	CYCLOPS_SP	PHYTOPLANKTON
354	CYCLOPS_SP	AUTOTHROPH_FLAGELLATE
355	DAPHNIA_SP	HETEROTROPH_FLAGELLATE
356	DAPHNIA_SP	MIXOTROPH_FLAGELLATE
357	DAPHNIA_SP	PHYTOPLANKTON
358	DAPHNIA_SP	PROTOZOOPLANKTON
359	DAPHNIA_SP	BACTERIA
360	DIASTYLIS_RATHKEI	DETRITUS
361	DIPTERA	OLIGOCHAETA
362	DIPTERA	CHIRONOMIDAE
363	DIPTERA	DIPTERA
364	DIPTERA	BACTERIA
365	DIPTERA	PHYTOPLANKTON
366	DIPTERA	MACROALGAE
367	DIPTERA	DETRITUS
368	ECROBIA_VENTROSA	DETRITUS
369	EPHEMEROPTERA	DETRITUS
370	EPHEMEROPTERA	MICROALGAE
371	ESOX_LUCIUS	DIPTERA
372	ESOX_LUCIUS	ABRAMIS_BRAMA
373	ESOX_LUCIUS	ALBURNUS_ALBURNUS
374	ESOX_LUCIUS	AMMODYTES_TOBIANUS
375	ESOX_LUCIUS	BLICCA_BJOERKNA
376	ESOX_LUCIUS	BOSMINA_SPP
377	ESOX_LUCIUS	CHIRONOMIDAE
378	ESOX_LUCIUS	CLADOCERA
379	ESOX_LUCIUS	CLUPEA_HARENGUS
380	ESOX_LUCIUS	COREGONUS_ALBULA
381	ESOX_LUCIUS	COREGONUS_LAVARETUS
382	ESOX_LUCIUS	COTTUS_GOBIO
383	ESOX_LUCIUS	EPHEMEROPTERA
384	ESOX_LUCIUS	ESOX_LUCIUS
385	ESOX_LUCIUS	GASTEROSTEUS_ACULEATUS
386	ESOX_LUCIUS	GYMNOCEPHALUS_CERNUA
387	ESOX_LUCIUS	INSECTA
388	ESOX_LUCIUS	KERATELLA_SP
389	ESOX_LUCIUS	LEUCISCUS_IDUS
390	ESOX_LUCIUS	LOTA_LOTA
391	ESOX_LUCIUS	OSMERUS_EPERLANUS
392	ESOX_LUCIUS	PERCA_FLUVIATILIS
393	ESOX_LUCIUS	PLATICHTHYS_FLESUS
394	ESOX_LUCIUS	POMATOSCHISTUS_MINUTUS
395	ESOX_LUCIUS	PUNGITIUS_PUNGITIUS
396	ESOX_LUCIUS	RUTILUS_RUTILUS
397	ESOX_LUCIUS	SALMO_SALAR
398	ESOX_LUCIUS	SALMO_TRUTTA
399	ESOX_LUCIUS	SANDER_LUCIOPERCA
400	ESOX_LUCIUS	SCARDINIUS_ERYTHROPHTHALMUS
401	ESOX_LUCIUS	TRICHOPTERA
402	ESOX_LUCIUS	MONOPOREIA_AFFINIS
403	ESOX_LUCIUS	MYSIS_SPP
404	ESOX_LUCIUS	PLEOPLSIS_POLYPHEIMOIDES
405	ESOX_LUCIUS	PODON_SP
406	ESOX_LUCIUS	SYNCHAETA_SPP
407	ESOX_LUCIUS	ZOARCES_VIVIPARUS
408	EURYTEMORA_AFFINIS	PHYTOPLANKTON
409	EURYTEMORA_AFFINIS	BACTERIA
410	EURYTEMORA_AFFINIS	DETRITUS
411	EVADNE_NORDMANNI	DETRITUS
412	EVADNE_NORDMANNI	PHYTOPLANKTON
413	EVADNE_SP	DETRITUS
414	EVADNE_SP	PHYTOPLANKTON
415	FABRICIA_STELLARIS	DETRITUS
416	FRITILLARIA_SP	PHYTOPLANKTON
417	GADUS_MORHUA	EVADNE_NORDMANNI
418	GADUS_MORHUA	EVADNE_SP
419	GADUS_MORHUA	BOSMINA_SPP
420	GADUS_MORHUA	TEMORA_LONGICORNIS
421	GADUS_MORHUA	EUBOSMINA_MARITIMA
422	GADUS_MORHUA	ACARTIA_SPP
423	GADUS_MORHUA	AMMODYTES_TOBIANUS
424	GADUS_MORHUA	NEOGOBIUS_MELANOSTOMUS
425	GADUS_MORHUA	CLUPEA_HARENGUS
426	GADUS_MORHUA	GADUS_MORHUA
427	GADUS_MORHUA	GASTEROSTEUS_ACULEATUS
428	GADUS_MORHUA	MONOPOREIA_AFFINIS
429	GADUS_MORHUA	MYSIS_SPP
430	GADUS_MORHUA	MYTILUS_EDULIS
431	GADUS_MORHUA	PSEUDOCALANUS_SPP
432	GADUS_MORHUA	SADURIA_ENTOMON
433	GADUS_MORHUA	SPRATTUS_SPRATTUS
434	GADUS_MORHUA	ZOARCES_VIVIPARUS
435	GADUS_MORHUA	PONTOPOREIA_FEMORATA
436	GADUS_MORHUA	AURELIA_AURITA
437	GADUS_MORHUA	DIASTYLIS_RATHKEI
438	GADUS_MORHUA	GADUS_MORHUA_LARVAE
439	GADUS_MORHUA_LARVAE	ACARTIA_SPP
440	GADUS_MORHUA_LARVAE	BOSMINA_SPP
441	GADUS_MORHUA_LARVAE	EVADNE_NORDMANNI
442	GADUS_MORHUA_LARVAE	PODON_SP
443	GADUS_MORHUA_LARVAE	PSEUDOCALANUS_SPP
444	GAMMARUS_SPP	GAMMARUS_SPP
445	GAMMARUS_SPP	DIATOM
446	GAMMARUS_SPP	BACTERIA
447	GAMMARUS_SPP	DIPTERA
448	GAMMARUS_SPP	DETRITUS
449	GAMMARUS_SPP	MACROALGAE
450	GAMMARUS_SPP	MICROALGAE
451	GAMMARUS_SPP	VASCULAR_PLANTS
452	GAMMARUS_SPP	CHIRONOMIDAE
453	GAMMARUS_SPP	HARPACTICOIDA
454	GAMMARUS_SPP	OSTRACODA
455	GAMMARUS_SPP	PHYTOPLANKTON
456	GAMMARUS_SPP	FUCUS_VESICULOSUS
457	GAMMARUS_SPP	MACROALGAE
458	GASTEROSTEUS_ACULEATUS	DIPTERA
459	GASTEROSTEUS_ACULEATUS	EURYTEMORA_AFFINIS
460	GASTEROSTEUS_ACULEATUS	CHIRONOMIDAE
461	GASTEROSTEUS_ACULEATUS	PONTOPOREIA_FEMORATA
462	GASTEROSTEUS_ACULEATUS	AMPHIBALANUS_IMPROVISUS
463	GASTEROSTEUS_ACULEATUS	BOSMINA_SPP
464	GASTEROSTEUS_ACULEATUS	CALANOIDA
465	GASTEROSTEUS_ACULEATUS	HARPACTICOIDA
466	GASTEROSTEUS_ACULEATUS	BATHYPOREIA_PILOSA
467	GASTEROSTEUS_ACULEATUS	GAMMARUS_SPP
468	GASTEROSTEUS_ACULEATUS	HYDRACHNIDAE
469	GASTEROSTEUS_ACULEATUS	HYDROBIA_SPP
470	GASTEROSTEUS_ACULEATUS	IDOTEA_SPP
471	GASTEROSTEUS_ACULEATUS	IDOTEA_CHELIPES
472	GASTEROSTEUS_ACULEATUS	JAERA_ALBIFRONS
473	GASTEROSTEUS_ACULEATUS	LIMECOLA_BALTHICA
474	GASTEROSTEUS_ACULEATUS	MYTILUS_EDULIS
475	GASTEROSTEUS_ACULEATUS	OLIGOCHAETA
476	GASTEROSTEUS_ACULEATUS	OSTRACODA
477	GASTEROSTEUS_ACULEATUS	CLUPEA_HARENGUS
478	GASTEROSTEUS_ACULEATUS	COROPHIUM_VOLUTATOR
479	GASTEROSTEUS_ACULEATUS	CRANGON_CRANGON
480	GASTEROSTEUS_ACULEATUS	GASTEROSTEUS_ACULEATUS
481	GASTEROSTEUS_ACULEATUS	PHYTOPLANKTON
482	GASTEROSTEUS_ACULEATUS	MYSIS_SPP
483	GASTEROSTEUS_ACULEATUS	RADIX_BALTHICA
484	GASTEROSTEUS_ACULEATUS	AMPHIPODA
485	GASTEROSTEUS_ACULEATUS	CLADOCERA
486	GASTEROSTEUS_ACULEATUS	COPEPODA
487	GASTEROSTEUS_ACULEATUS	COROPHIUM_SPP
488	GASTEROSTEUS_ACULEATUS	GASTROPODA
489	GASTEROSTEUS_ACULEATUS	HYDRACHNIDAE
490	GASTEROSTEUS_ACULEATUS	INSECTA
491	GASTEROSTEUS_ACULEATUS	MYSIDAE
492	GASTEROSTEUS_ACULEATUS	PALPOMYIA_SPP
493	GASTEROSTEUS_ACULEATUS	PISCES
494	GASTEROSTEUS_ACULEATUS	TIPULIDAE
495	GASTEROSTEUS_ACULEATUS	TRICHOPTERA
496	GASTEROSTEUS_ACULEATUS	ACARTIA_SPP
497	GASTEROSTEUS_ACULEATUS	CENTROPAGES_HAMATUS
498	GASTEROSTEUS_ACULEATUS	MONOPOREIA_AFFINIS
499	GASTEROSTEUS_ACULEATUS	PLEOPLSIS_POLYPHEIMOIDES
500	GASTEROSTEUS_ACULEATUS	PODON_SP
501	GASTEROSTEUS_ACULEATUS	PSEUDOCALANUS_SPP
502	GASTEROSTEUS_ACULEATUS	SYNCHAETA_SPP
